,size_1,size_1,size_1,size_1,size_1,size_2,size_2,size_2,size_2,size_2,size_3,size_3,size_3,size_3,size_3,size_4,size_4,size_4,size_4,size_4,size_5,size_5,size_5,size_5,size_5
2019-12-31,-0.018792822845458242,0.016569385648896023,0.014306243941201377,0.06664621449020512,0.03623339293386955,-0.02319968800798714,0.03388766380570582,0.03431777627861106,0.03261097859229156,0.024834840887593725,-0.0014947566118014254,0.032476661085363095,0.038194985510953613,0.049080614660652014,0.020496946158381015,0.060472634757085704,0.0420877463737885,0.06541548245665664,0.041250817851190336,0.01646866896658905,0.0514664020810612,0.03846448442213511,0.08284852284377531,0.07848680553021596,0.019146332966908004
2020-01-31,-0.024853690502240768,-0.03262491539779905,-0.00286455909249367,0.009656894663770954,-0.01685873013391578,-0.027373571638874324,0.032611809988798986,-0.03475343007950921,-0.025294740099575747,-0.027154220723292058,0.006593435104643058,8.86723440326944e-05,-0.01928007353798805,-0.05091755190976128,-0.05962543504380786,-0.07554705282823279,-0.03777439787751547,-0.056823464788178554,-0.04586796793831435,-0.060775852646309886,-0.027113823124801473,-0.04866860523086056,0.008200741453446255,-0.08092199894137375,-0.0805191460078356
2020-02-29,-0.17005839756464988,-0.0868168128565939,-0.11619855021104131,-0.08438065582844786,-0.08177439821758212,-0.12820102490429153,-0.14598083223889002,-0.14642688597655368,-0.11763276989609985,-0.06885524734475458,-0.09528985345276932,-0.1390524570373206,-0.1116842751577692,-0.1234610386158412,-0.08937977838311416,-0.093737929618531,-0.10283078566274667,-0.128022741293865,-0.09916306214160679,-0.10618667272037555,-0.05498476756084664,-0.08894052071195702,-0.06960866963181897,-0.10038130669794594,-0.12556413226962124
2020-03-31,-0.10660742268230164,-0.06779769863121841,-0.13546172925684533,-0.18440970063993178,-0.23012767649212118,0.07010828355096958,-0.1595365665560071,-0.09190777844862133,-0.14481542860761565,-0.20621911930078216,-0.11749073330107293,-0.12137020879836558,-0.14715491139266015,-0.1567674967654916,-0.1674349341078154,-0.043100183087102964,-0.09717210999105177,-0.09685926755616855,-0.1629695892727377,-0.16705464705884204,0.022164705242557523,-0.11353888419291397,-0.11764132757791369,-0.17447408434067585,-0.18622617136670175
2020-04-30,0.29170016885769656,0.2685531066058421,0.30156871388728257,0.32110405739138714,0.28786564002537807,0.24283831003642897,0.3437432728791634,0.32910371489348267,0.3400964820089427,0.3132718973065944,0.30266692375215287,0.31317876006716117,0.3188374186677766,0.31147070732559373,0.2979704590736111,0.24586488955188834,0.24779695709685287,0.2808260589492258,0.31460052515451864,0.2757045204561295,0.18859844087432315,0.16484756423542551,0.06378653105008224,0.1726337080943356,0.1962311555438997
2020-05-31,0.09853760598214978,0.10127632769574912,0.091032665100298,0.0665698816746153,0.061667428560138564,0.12737700619072895,0.14680502848975707,0.09533767286940997,0.14471652424468412,0.07458357382763957,0.10239286370554795,0.08711078060148741,0.10162431388092978,0.0537869096047371,0.07309132035793695,0.09994023021250159,0.09975220860605236,0.0743742033095611,0.03466881778007732,0.06845976908558934,0.1018944592337443,0.04383836661093461,0.024903371000442508,0.07091516096782224,0.005421622549194143
2020-06-30,0.13047662420334033,-0.06549608170157564,-0.01186357571950264,-0.013142426548213067,-0.007420848618682233,-0.02533520622924804,0.009370018127855225,-0.01061560040719198,-0.0205788961037407,0.009948538524123234,0.09388192254828429,-0.045574960681977944,-0.01571192802934938,-0.0008445281535332883,-0.02386436140490795,-0.001121321419315988,0.061848600975635,0.01720492486914428,-0.0015791686042456454,-0.008071936120473095,0.12112603946869585,-0.02387415440390099,0.0436190490828021,0.050583713381696184,-0.03389028882699923
2020-07-31,0.08439101085518862,0.08351132440305668,0.10688276694559068,0.1437994843886877,0.09900106945594915,0.14774229070570755,0.08030645235670256,0.08206845007115768,0.11846602227863201,0.08425510602195262,0.09112705008857297,0.12261695544923283,0.10266501837059813,0.1074511586015893,0.1239232420392883,0.11020238578850433,0.11774114988735435,0.10521308540082043,0.08366429147419743,0.06395619107804493,0.039906479152091404,0.13395390044237362,0.08458873608228015,0.003880148829285421,0.10982640555551874
2020-08-31,-0.00176807093325969,0.09256704190683096,0.027867380174006095,0.06575676845456016,0.058900301785869885,-0.007889203752690914,0.0654812566066819,0.04982388212080467,0.0028135047957156952,0.029828895634979025,0.03869881071315369,0.03007530252190717,0.04783152435079313,0.08071349897918045,0.0425001876786194,0.026760090966259933,0.009452827347836795,0.03259813614552881,0.055235084068033735,0.021852946638501278,0.05156576641877751,0.05642533667340472,-0.00862159427211375,0.06309862252980848,0.10541757004312136
2020-09-30,0.09159121774839837,0.09601946955300669,0.06536093378987809,0.029641094330678682,0.07496051921146771,0.09178608192136123,0.08057264741929188,0.06109291180885734,0.045220654829376886,0.09663096801670742,0.019530439657267536,0.03818027647537104,0.06445577895617344,0.05926607314126579,0.02053535191994956,0.0012414809218750248,0.00998952335920696,0.014843160863033191,0.037547715131195404,0.02137564374816295,-0.0705407804696668,-0.00410040063064024,0.021383351912676724,-0.03907524009854034,0.02655269702657654
2020-10-31,-0.03775053418615276,-0.01633926495889535,-0.018227458287962604,0.013259560023615261,0.013142314347856052,-0.026904698344815268,-0.04875690781721126,-0.023557627502842474,-0.004121200131482165,0.04032399457369415,-0.07786971926316416,-0.06491852084503058,-0.034011648856989714,-0.034136733951377604,-0.02090003698805059,-0.0740002647396036,-0.07366902592109759,-0.052747172157906606,-0.03487091703994215,0.008840971379490723,-0.05190826733535714,-0.07413875335763123,-0.03217301278880989,-0.030229226573985024,0.007466865234727793
2020-11-30,0.1843048397432539,0.08714984532336391,0.14102078154310996,0.12038714445933935,0.1605437541031079,0.05109210812913863,0.1433890242553384,0.13587463199839425,0.10602238054389257,0.1180920469071271,0.10169606652395001,0.0793102143227237,0.19506579820813558,0.11025262151321233,0.09849556434272773,0.1208745398238646,0.10302278805848741,0.1108459581036763,0.14156195584234288,0.10905220248376313,0.13694268403803214,0.11696664051700786,0.17917621287082514,0.09670299785504122,0.11609066463328606
2020-12-31,-0.00011878527884628606,0.058918046784445094,0.014842006284181551,0.08094752335286065,0.048702393781378285,0.1042552202037217,0.029822503639031127,-0.007779577375081153,0.03330277742720863,0.06274924648549551,0.024201425942949422,0.04019950756461426,0.055984201276863564,0.0435889283743446,0.07129123938763318,0.07596781395373836,0.035008331058827946,0.04125436197076408,0.01874426771937933,0.04427610808795775,0.09638259358832757,0.07625849947883423,0.17202947356056847,0.11712721473995198,0.08327894556379346
2021-01-31,0.11870014823917174,0.06071437180397424,0.04408526009953465,0.09206239845424384,0.0742939911538712,0.0014409496134917595,0.04247874636505902,0.046860270261342714,0.08576526780570026,0.03617707843862957,-0.06937016270035026,0.012804158061378332,0.017940574109675103,0.013409452816263007,0.05367684610346581,-0.02682025021551581,3.6558248084732348e-06,-0.01584059071472188,0.02370598111544423,0.03383311699569793,-0.010532530871019238,0.11617328362409858,0.06286387426029347,0.0959863469370566,0.06623743120471826
2021-02-28,-0.06650746004925603,-0.0048782253335285155,-0.04911047605346773,-0.03503486494790106,0.003358660498819245,-0.1170142159514098,-0.0665195475869823,-0.05193172388017529,-0.017849797812369103,-0.0029907025844403898,-0.08754817743667498,-0.08096608238481554,-0.03602662095685361,-0.011441522149092137,-0.011755837232726366,-0.06003871792078358,-0.0684849444407917,-0.032092195547117175,-0.010130753224705392,-0.010521713888035654,-0.04676661069213517,-0.0909602681793199,-0.03434293832213736,-0.08076563311322653,-0.026442414286145563
2021-03-31,0.029442726035285943,0.0689248894977245,0.08986127026943969,0.1400516143715212,0.14260406245689008,0.07697305096262178,0.07536989404266568,0.0941142017792179,0.012662880576571993,0.11552976726571049,0.029755925766315132,0.04815695345398866,0.09031049418964998,0.11965631062686793,0.08768566209560336,-0.013819329164183502,0.04020746324838192,0.06216443168638857,0.06750310606115753,0.1071741928741553,0.02037298999486354,0.007543118597275441,-0.0121034572996325,0.0396713467193805,0.035156329900056
2021-04-30,0.06148387900285388,0.15230370070712457,0.05696743319523512,0.12336415219716665,0.14900129214624214,0.01883518898074112,0.0037125153308664536,0.07142916835497418,0.07016333012899756,0.11908387034587718,0.1514435235519671,0.05896625880864252,0.04038339046143081,0.08397909608061649,0.11617154490738815,0.09322226659357088,0.052945195048850105,0.030547978062495304,0.11510016870633845,0.09292340839144848,-0.007333439940609714,0.02715241621494398,0.00031361632413302344,0.03466293399890953,0.039282133135467565
2021-05-31,0.032481074053178134,0.03053938863703131,0.06964742284342554,0.08932222324243118,0.06833919072695538,-0.03712513160723234,0.028583540827634268,0.03272423938212514,0.01516161484715665,0.02862233192295902,-0.07985049792450788,-0.007731741772643391,0.014863769147583887,0.018622754650724563,0.05439065162911556,-0.01911184435672436,-0.01144190346668007,0.011061642316023525,0.02484455589648301,0.05637915111654032,0.028372388131882573,-0.026617243268336976,-0.0006166843223046563,0.03297189278946615,0.0511877298077943
2021-06-30,-0.0019004691585021542,0.06252481921660938,0.09695761724725868,0.0986397310119757,0.12302152511089319,0.04858488844118547,0.03551540622666412,0.06930389569269849,0.1152108736774895,0.06829673332293298,0.04984121009305578,0.06271564961360475,0.08304505750703886,0.04345981956362809,0.06968247985185219,0.056095516866718424,0.052754382763959606,0.045855222823457394,0.0422836436669668,0.05433039679848179,0.07860224007695153,0.026467579058487813,0.021820629925594973,0.018648011960260166,0.01030397290386787
2021-07-31,-0.010442093737254526,0.05617039624149683,-0.02898851812299133,-0.00041697835864697164,-0.03126207619824684,0.015355075219768682,-0.012685122288625996,-0.011817120007175191,-0.03714600432764471,-0.042340110113408894,0.009968924733874358,-0.026395404673673413,-0.01836322583192686,-0.03293085397901251,-0.04002148969662749,-0.005360108976838617,0.014170242717722117,-0.035774678209412186,-0.020867848729673392,-0.011063403632723888,-0.018130499909232906,0.0008315072304829222,-0.04137256446829713,-0.04004370190358729,-0.03159765409404214
2021-08-31,-0.0440587472436061,-0.04867816401444553,-0.04316414902975403,-0.043233917786495685,-0.020800212117336295,-0.03967442706157952,-0.040989042967467915,-0.06202179959586602,-0.03990268494920488,-0.043562644878041346,-0.017949508693770308,-0.030424164814303864,-0.018038406332844023,-0.08476123942026051,-0.04697545446579676,0.024903662904063466,0.011173457331520718,-0.0212651903605182,-0.02075176571931444,-0.004877287160736636,0.0483833542904237,-0.011840386280725134,-0.029324841417370802,-0.008859966020300198,-0.02918981146897499
2021-09-30,-0.030116524093307392,-0.044230686461138896,-0.045711721504512935,0.007866225978889172,0.02035203834303933,-0.0585838888567844,-0.029658803580633927,-0.010636098167927512,0.007587802746637992,0.03236066566960177,-0.01615917898777509,-0.030392588496541043,-0.05852100966386155,-0.004147744908150587,0.00510503483799056,-0.009716494550795159,-0.025655402577575467,-0.018138907398001673,-0.0016528781245285073,-0.024568797681801348,-0.07246630365615289,-0.0397905147936778,-0.007671942330721633,0.010520414027238238,-0.03431631566765746
2021-10-31,-0.009590107133931604,-0.002910858985755449,0.0054584843642297085,0.0362161786631393,-0.020177597545335935,-0.039427243534106524,-0.003199752255047557,0.022864758105400913,0.01480750126873999,-0.043473625329514834,-0.06536303731101771,0.0009380378825407029,-0.027249155280247014,0.026401723287333107,-0.007044323473233653,-0.07724076298356483,-0.04393243789715612,0.040653222943409756,-0.006286143859230186,-0.001324789356888686,-0.04839535315726619,0.027757571720923777,-0.035393128154986575,-0.030087816430221338,-0.048251075203088675
2021-11-30,-0.09834172361017167,-0.12889259798510072,-0.07331860372117366,-0.12088691904928708,-0.1226890249793494,-0.06846702341429975,-0.09958582312853309,-0.1154455887279651,-0.12323365387327773,-0.12927146991693572,-0.08533597200060859,-0.0882746750016248,-0.07464121989747315,-0.08056320298858288,-0.12499613938552472,-0.08967559011630398,-0.08890522217452664,-0.06344096939993431,-0.08362955872522397,-0.09671717117749082,-0.011787083140702353,-0.07107296685230281,0.0144436705421727,-0.10625729415667673,-0.10492909907319295
2021-12-31,0.1539493320004933,0.13994143142637033,0.17339008919489995,0.10438926207613557,0.0934097485297713,0.14866961224030442,0.14182543135418213,0.10461210883237629,0.12141758392866642,0.10534767412440754,0.07058145051869022,0.10314421113032803,0.11693870251860916,0.12699195471215086,0.10367986691652514,0.09753392764076306,0.13828625597531488,0.08566205621499785,0.1154835912524196,0.05723129860708845,0.010057096574150038,0.00783811102672749,0.09722059328955969,0.07830623597553527,0.07628804580182555
2022-01-31,-0.13192523406770915,-0.08000108370571704,-0.06388280210074596,-0.06978508980084415,-0.040505011405527896,-0.10335420020741318,-0.09411789140439493,-0.06804844814626043,-0.0733585704450258,-0.08725123556905852,-0.11466543524765732,-0.08808735907883665,-0.09013716230686931,-0.09797756583703363,-0.06216408322680998,-0.12786494463134412,-0.0878383336746765,-0.1329547731433827,-0.07219444808432837,-0.07745413168169767,-0.21964996625506233,-0.11766759025006396,-0.08348225057499543,-0.08814727509203316,-0.10560223773354505
2022-02-28,-0.006119444863088756,0.01881427599178317,0.029840929915930244,0.05565947028797012,0.04049365609531163,-0.020338285123878735,-0.0021849122364006905,0.021582753909584675,0.03046473330439918,0.040774953369473704,-0.02004184334155982,0.0036064022777003678,0.02457270991650359,0.07834736126065579,0.0503419397729237,0.01914566173704358,0.011598751589715389,0.055175814769127196,0.017724378473561946,0.041143743670716465,0.03883064510245361,-0.008964667566846286,-0.00045620220091567316,0.019078874539209537,0.02034127550972505
2022-03-31,0.06519616227238292,0.07265918211760852,0.09090322858854258,0.10567810691845511,0.06854886009813939,0.08900525225299513,0.10042664577798165,0.06427637219600968,0.07697511426064858,0.08181504005502886,0.07354561254293054,0.08232012944236602,0.09133147560811355,0.07279239885848637,0.07630024263263868,0.07682810174928104,0.04322704756221747,0.06514335310298382,0.07472156018270071,0.04466458478841535,0.06338228873395535,0.04942567820038814,-0.02337507551973427,0.021887809654641648,0.0275092026647879
2022-04-30,-0.0733391062998951,-0.01630944649763094,-0.018435535056033507,0.0746423539765271,0.0782118411374994,-0.06218091837970114,-0.02165626811571699,0.0003199705717962457,0.019534711796126952,0.05346829276550059,-0.0791554601949845,-0.010187936716184016,0.020999267487730747,0.025436324494635693,0.04400731088876646,-0.07235593373287087,-0.024003458255517873,-0.013352299877801638,0.01741161342865055,0.0417062326396232,-0.03699705610006576,-0.012901850770403088,-0.036998495565973816,0.04764860289942559,0.00034495657147169223
2022-05-31,-0.03746621656349598,-0.025316331524083857,-0.045287204269325504,-0.02871565204708053,-0.01165919405315698,-0.03155187833897563,-0.030372426293774686,-0.03203099043115848,-0.016508602716570942,-0.03948067882371936,0.01491376247012174,-0.041583993710157446,-0.03947374226902666,-0.06288750783811467,-0.03567333845735841,-0.007539795980986072,-0.021908836136080738,-0.04878060124194583,-0.03680194003423113,-0.038724158469195864,-0.011475876173624586,-0.02600656128974272,0.0038524234214439867,-0.005651003339107017,0.009614697702472912
2022-06-30,-0.16731739410452043,-0.1944833606050006,-0.17824110319366532,-0.15778288356553405,-0.13025446449603334,-0.15473082527661464,-0.198621022259584,-0.14525978681977264,-0.15792523889562737,-0.15469313923912614,-0.19621223812607963,-0.18412850167474448,-0.18907269629750936,-0.17175307272313567,-0.14518692889181353,-0.20750255703366416,-0.16524862359539966,-0.15852819600357204,-0.15745436841780028,-0.14157605750596225,-0.1269249883671678,-0.11846927924472367,-0.14528149419668496,-0.09177652124374226,-0.08855324954006921
2022-07-31,0.05515030097097903,0.06108602426755688,0.07859813006476052,0.05818877109491303,0.05739393700123403,0.07436567313146142,0.07141108777099377,0.06527369478629091,0.03723058328405974,0.0314352046485179,0.06858838049636767,0.046879938169674756,0.05458327600200899,0.04874987850108663,0.013610469028791662,0.08530421334065971,0.05535999861450234,0.03527682931287901,0.03842843787853975,0.017393037057681256,0.045472846997558186,0.021924712766885325,0.04100441750906054,0.012145619464595088,0.02931263166189449
2022-08-31,-0.01016495756012385,-0.025060942978500506,0.004912811164222599,0.007693649350707979,0.01914555571100249,-0.022283829977372743,-0.0004956448138463444,-0.01641253832147386,0.0005328624954222408,0.02419358571414061,0.014080607050103321,0.03236939478020762,-0.014470611928959723,0.009338965023209227,0.07155909934331336,0.015083553849897038,0.0033716612161006423,0.00017256821885564683,0.001135334031997363,0.014414853978131414,0.0005457225631152803,-0.020755194906823864,-0.013045120414346042,0.03342377031432506,0.015184085563429733
2022-09-30,-0.1558748556279491,-0.1642758246565893,-0.15361391183556833,-0.178237555834711,-0.07705346995920768,-0.17766422287296474,-0.18936905573805854,-0.18346424956246238,-0.17071546691329675,-0.10874309155048248,-0.1935694214532789,-0.17075458054569598,-0.16998805219991406,-0.1185573497126638,-0.12021454397698403,-0.17452720736969146,-0.15348185673668407,-0.1465144168056512,-0.16217454932966513,-0.14124378740066976,-0.15206732511863372,-0.13826170882927866,-0.11332094151988276,-0.13196535335492282,-0.12141478598023481
2022-10-31,-0.03342938515996542,0.019255173357336796,0.04417440536643128,0.04077541963471486,0.05318465065181977,0.016765349241167467,0.01118574620880362,0.01312950103920155,0.027727374556005546,0.05329226084272871,0.008123942280220748,-0.006610616224259422,0.040270430193819054,0.04237984985993154,0.03450004435845213,-0.02959390266745972,0.05867721648329962,0.025552146083564063,0.01100732998198208,0.0023949234703115104,0.0445011307932108,0.0430066835935488,0.08668817409642855,0.04402902176352126,0.016234414358592658
2022-11-30,0.01706087078898081,0.09480664429704208,0.06937590237992465,0.07650456431675047,0.13442918278092142,0.06956469132597623,0.11896141454420843,0.06959875318976641,0.10454397807797075,0.12917766375610307,0.07583763306015202,0.09366972263178094,0.1091240394299959,0.06694946970326801,0.12098725842789937,0.05681890873661203,0.0767937657175291,0.07725068851042502,0.12737399779251696,0.09978921399702431,0.06255959972929268,0.07862740102166413,0.08376862024402133,0.06946481290863431,0.0784284015355613
2022-12-31,-0.05328608949937255,-0.08078096288393002,-0.07677039354528886,-0.09265817442250973,-0.08003637858151225,-0.03150268329445052,-0.07189716630619229,-0.05226992794635581,-0.05733051422499341,-0.08419560200357165,-0.08340216803838438,-0.032315075955400833,-0.05619356706096708,-0.08032479697170647,-0.06685782836499207,-0.06463692891445397,-0.09970076380619003,-0.0706135258435258,-0.04992083958117387,-0.052785066567564896,-0.07189491982404804,-0.05547107727428405,-0.09441102184368912,-0.08096692035331812,-0.05972922581462143
2023-01-31,0.050835858018753136,0.13255750316121948,0.11045527661638703,0.11425054710600978,0.07966126656748494,0.11887335077304956,0.07567731827692781,0.09006802269990778,0.10640641449779856,0.0798354808059297,0.08914943381524333,0.09214528826738118,0.11425376023379431,0.07463886251608545,0.0481696182273102,0.09035646665779268,0.08461920193365122,0.06530485811857004,0.0878816143887903,0.044954621163610264,0.08252562322123495,0.07392259202116358,0.09357493625130488,0.08949576995228464,0.04892965376603671
2023-02-28,0.04153559627738221,0.006760676486896412,0.02195972511645845,0.03280495873457199,-0.005114328341633159,0.06255523076239257,0.011802886722374631,-0.007576471449795677,0.016377026125929478,0.031147725328982103,0.04351606509126553,0.024747500295763027,0.015476289196534277,0.002394876355556492,0.02216323286005918,0.07419144867982604,0.006618115978068597,0.015066047009436315,0.022017819540400364,0.007399887445038063,0.0193636577913339,-0.003814854250771268,-0.05080191823803541,-0.008345349857617987,-0.026292818957598177
2023-03-31,0.1703998938564381,0.07133838101901269,-0.006089512852004793,-0.028063436931264358,-0.04266289172739048,0.003620216831386946,0.03070919075714091,0.036915562313060785,-0.0020407456679387937,-0.007976223264010313,0.09822097521148648,0.001971415174327781,-0.0034052582844987574,0.01315843768265596,0.007038329915897087,0.1757606260214431,0.02822697454304679,0.039562943833393135,0.010983436541390515,0.004446926226816186,0.0794108728042674,0.03784629321966784,0.03823853904907309,0.014608590455220576,0.018065657930911947
2023-04-30,0.043481715068174,-0.023284257020816882,0.0560460595971187,0.01686685834700731,0.02304430948438417,0.007996682193535427,0.018780139121582537,0.02061964204823611,-0.01932527152059732,0.054595353908805426,-0.022680856482962388,-0.0035303945157923664,-0.030773861023713142,-0.0045476773684645835,0.04350093885535958,-0.05703514846912601,-0.012455553447777932,-0.025322170961740352,-0.02642218699238226,0.034783356413366454,0.04144861402387895,0.022912440935407775,0.02172061157043958,0.02785962105452657,0.034983570713375836
2023-05-31,-0.008972281584220528,0.07613143531737405,0.0717859622589112,0.04762550780266836,0.046793115712123724,0.031105845530577582,0.01269812079970084,0.0565643028307663,0.04634177043766942,0.046294976330433286,0.009965737744302428,0.04118446839856908,0.05891384807594577,0.03636790127137485,0.025177678060637518,-0.03619040162994671,0.03979461833092787,0.01914012480836326,0.030492794026777056,0.01637618960958702,0.011684777457457416,-0.008506050455751002,0.05236754673598793,0.07673638557055151,-0.008792093350029903
2023-06-30,-0.04693729626374704,0.024169277782049258,0.0007377705148954201,0.024516810986548825,0.003304081336609495,0.055169637700242816,0.011898663033656467,0.004317765352014724,0.015913598960562842,0.028263382341329836,-0.00239927666520723,0.02865560443967979,0.016288783625338726,0.016550946173604517,0.015833743654475894,0.025824511796853133,0.026418162713157348,0.012661459485517928,0.02655029157966528,0.009533871359458402,-0.025465625208377033,0.009470785478430374,-0.013576290422532465,0.009550879237906158,0.008906364848910706
2023-07-31,-0.08413809478836518,-0.08207491388124832,-0.06103362229433025,-0.05920127879304792,-0.08834901417281785,-0.01930533030876664,-0.04890992041576585,-0.07002329713386402,-0.06978266011266449,-0.06493490437285158,-0.06895813955825304,-0.024921769536017466,-0.05156332013587171,-0.054529173865098944,-0.05328621941666467,0.005912021741920842,-0.02887904505937449,-0.01881251200024516,-0.021161400159918492,-0.017296135731358346,0.08581014611528531,0.07500637822215693,-0.010218604620793718,0.039489782460267964,0.06585954600025426
2023-08-31,0.03308571530939579,0.015230695492191953,0.019815162825366158,0.019243497942701603,0.008459936994244075,0.05278162943681351,0.02838054981771596,0.010632240140861244,0.023329088096095685,0.006857977818119971,0.016853586672188725,0.008938028742649718,0.021505126575852965,0.03489818480511374,0.01220414926523647,0.03879214366773637,0.03159763693266939,0.06289178618824862,-0.005084466767484647,-0.015557945225433481,-0.06195925057868144,-0.007082364778769812,-0.03962710381882233,-0.03407964173112005,-0.04004076850138408
2023-09-30,-0.03901617261376002,-0.06568353731992983,-0.0005186851172469947,-0.05546482913750752,-0.031864134337033466,-0.05553628750566604,-0.02102268759312675,-0.038952263970047835,0.007059627764768106,-0.047006888677292955,-0.04273645757305295,-0.05479756418956969,-0.02706823097023188,-0.0710686924791683,-0.015376507707696677,-0.03868850365105287,-0.04390329847246696,-0.02430036456955633,-0.030040462541410018,-0.03869737786239689,-0.10022820088461831,-0.06400260191904393,-0.007378478674843184,-0.005250788195630198,0.0034904901968641215
2023-10-31,-0.11592273836763528,-0.07481210158868122,-0.0661914741543837,-0.05913688726572547,-0.058819800042860984,-0.13039266680076908,-0.11982945231984884,-0.07215843921989913,-0.08646935653231144,-0.056181431914541724,-0.14501897784117856,-0.12512734418829535,-0.09805603739296381,-0.06153115421321961,-0.04847410844410026,-0.15419864974907868,-0.09524699929046929,-0.0980872150525968,-0.07259842845026962,-0.061720318000463355,-0.14569116071928917,-0.14274718621337595,-0.03440700641694627,-0.0590478251100698,-0.11419694136705627
2023-11-30,0.02334776944534122,0.08323945336187559,0.07946957639846984,0.0766776737712456,0.028404131685871914,0.04149686869622394,0.0850073000563591,0.04527494118876476,0.05679318031043383,0.0615240120426902,0.028124153825289263,0.026426122923286617,0.04662943338558066,0.04925494039908297,0.030378700631470437,0.12433802062346179,0.07316284335556807,0.06587202142224302,0.073341782095938,0.06864985700778434,0.10937978528516426,0.11264614480484121,0.09469479175604241,0.08179237925228577,0.08068114865638955
2023-12-31,0.022948518260608772,0.057316279342736566,0.05101402800746449,0.04443106625195414,0.0010021779815540624,0.032052449553892935,-0.010443999266575174,0.02713911550544921,-0.0008266235146796625,-0.0068881007247172735,0.05247912248437311,0.04637674038614798,0.0311000909013818,0.030014006694534683,6.155430561104614e-05,0.04761238559548563,0.059585838106741285,0.07312559694064538,0.043368400292598565,0.0051460714828603215,0.05910131437349726,0.026681405782964743,0.06867145741214507,0.019440411267605498,0.05443134575277577
